Year,Month,Code,X,Y_min,LostDecade
1900,1,1900,0.530849776,0.026660471,0
1900,2,1900.08333,0.528709593,0.029524834,0
1900,3,1900.16666,0.524975259,0.035195699,0
1900,4,1900.24999,0.519143455,0.039969092,0
1900,5,1900.33332,0.548053391,0.046394715,0
1900,6,1900.41665,0.574321133,0.051030389,0
1900,7,1900.49998,0.590572542,0.051394486,0
1900,8,1900.58331,0.57308408,0.05045861,0
1900,9,1900.66664,0.613744678,0.052891721,0
1900,10,1900.74997,0.571425246,0.049999409,0
1900,11,1900.8333,0.504243997,0.043333331,0
1900,12,1900.91663,0.438001213,0.038221064,0
1901,1,1901,0.43067523,0.035738789,0
1901,2,1901.08333,0.39691675,0.033479859,0
1901,3,1901.16666,0.363273812,0.030314893,0
1901,4,1901.24999,0.275964327,0.022690586,0
1901,5,1901.33332,0.329237669,0.026372154,0
1901,6,1901.41665,0.236103419,0.014101137,0
1901,7,1901.49998,0.322142401,0.019898,0
1901,8,1901.58331,0.322414314,0.018749437,0
1901,9,1901.66664,0.339817827,0.01925125,0
1901,10,1901.74997,0.354976387,0.020225446,0
1901,11,1901.8333,0.346877383,0.016779928,0
1901,12,1901.91663,0.374587273,0.017892739,0
1902,1,1902,0.345059804,0.016116409,0
1902,2,1902.08333,0.33655304,0.0153801,0
1902,3,1902.16666,0.335641981,0.015260322,0
1902,4,1902.24999,0.313943916,0.012374749,0
1902,5,1902.33332,0.328945831,0.012549601,0
1902,6,1902.41665,0.34611094,0.013035447,0
1902,7,1902.49998,0.32362709,0.007584899,0
1902,8,1902.58331,0.286738518,0.005319794,0
1902,9,1902.66664,0.296689182,0.005062571,0
1902,10,1902.74997,0.397181512,0.007721941,0
1902,11,1902.8333,0.404355224,0.011018538,0
1902,12,1902.91663,0.439758461,0.009600628,0
1903,1,1903,0.402676999,0.005384598,0
1903,2,1903.08333,0.410030514,0.005805865,0
1903,3,1903.16666,0.418004904,0.009123343,0
1903,4,1903.24999,0.461292878,0.012617983,0
1903,5,1903.33332,0.459866385,0.014315521,0
1903,6,1903.41665,0.52131545,0.019188467,0
1903,7,1903.49998,0.570112183,0.023256767,0
1903,8,1903.58331,0.604431424,0.026100523,0
1903,9,1903.66664,0.642758295,0.028245714,0
1903,10,1903.74997,0.665022416,0.031175666,0
1903,11,1903.8333,0.652926967,0.030960142,0
1903,12,1903.91663,0.612208874,0.026868042,0
1904,1,1904,0.620540048,0.025333279,0
1904,2,1904.08333,0.672012108,0.027822626,0
1904,3,1904.16666,0.664425622,0.028177303,0
1904,4,1904.24999,0.633754376,0.025897612,0
1904,5,1904.33332,0.63340012,0.027896395,0
1904,6,1904.41665,0.63370726,0.027835831,0
1904,7,1904.49998,0.598147958,0.023960888,0
1904,8,1904.58331,0.577920298,0.020745117,0
1904,9,1904.66664,0.54899489,0.016611733,0
1904,10,1904.74997,0.497193959,0.010993951,0
1904,11,1904.8333,0.469648492,0.005732064,0
1904,12,1904.91663,0.461794219,0.004776124,0
1905,1,1905,0.445409363,0.002536552,0
1905,2,1905.08333,0.404791335,-0.001817604,1
1905,3,1905.16666,0.37043779,-0.004621692,1
1905,4,1905.24999,0.391114079,-0.003403179,1
1905,5,1905.33332,0.436242407,0.001895952,0
1905,6,1905.41665,0.43377508,0.000658171,0
1905,7,1905.49998,0.408991318,-0.002545702,1
1905,8,1905.58331,0.392287318,-0.006488565,1
1905,9,1905.66664,0.384148921,-0.006905913,1
1905,10,1905.74997,0.376578862,-0.00840799,1
1905,11,1905.8333,0.401851645,-0.00790401,1
1905,12,1905.91663,0.395700933,-0.010598726,1
1906,1,1906,0.370398685,-0.014505774,1
1906,2,1906.08333,0.383902266,-0.014027249,1
1906,3,1906.16666,0.408765549,-0.011531328,1
1906,4,1906.24999,0.423442233,-0.010277067,1
1906,5,1906.33332,0.461568902,-0.007476966,1
1906,6,1906.41665,0.44923206,-0.00931014,1
1906,7,1906.49998,0.443000323,-0.006544486,1
1906,8,1906.58331,0.395891086,-0.015398456,1
1906,9,1906.66664,0.377173613,-0.019456519,1
1906,10,1906.74997,0.431106045,-0.016176292,1
1906,11,1906.8333,0.423342969,-0.019097882,1
1906,12,1906.91663,0.444069251,-0.017333335,1
1907,1,1907,0.464371519,-0.014202126,1
1907,2,1907.08333,0.518733475,-0.008514796,1
1907,3,1907.16666,0.612376738,0.000871954,0
1907,4,1907.24999,0.610351343,0.000182173,0
1907,5,1907.33332,0.666777926,0.003241631,0
1907,6,1907.41665,0.710423562,0.006169644,0
1907,7,1907.49998,0.674816224,0.002342112,0
1907,8,1907.58331,0.75156686,0.009589748,0
1907,9,1907.66664,0.76076885,0.010470692,0
1907,10,1907.74997,0.886926123,0.021496437,0
1907,11,1907.8333,0.904065762,0.027256598,0
1907,12,1907.91663,0.831361521,0.02217352,0
1908,1,1908,0.780558638,0.017769,0
1908,2,1908.08333,0.804364816,0.021548981,0
1908,3,1908.16666,0.770430033,0.01749361,0
1908,4,1908.24999,0.735376415,0.012120176,0
1908,5,1908.33332,0.688613473,0.006681498,0
1908,6,1908.41665,0.693517249,0.006536046,0
1908,7,1908.49998,0.673403379,0.002638162,0
1908,8,1908.58331,0.633750607,-0.001865995,1
1908,9,1908.66664,0.649415503,-0.000724855,1
1908,10,1908.74997,0.65350348,-0.002076986,1
1908,11,1908.8333,0.602802033,-0.009296572,1
1908,12,1908.91663,0.59579545,-0.011846373,1
1909,1,1909,0.585497088,-0.012300058,1
1909,2,1909.08333,0.629624175,-0.009292597,1
1909,3,1909.16666,0.615739943,-0.011193779,1
1909,4,1909.24999,0.589046658,-0.016518507,1
1909,5,1909.33332,0.564789147,-0.020636671,1
1909,6,1909.41665,0.556827678,-0.023039934,1
1909,7,1909.49998,0.541652596,-0.025190322,1
1909,8,1909.58331,0.523384153,-0.028437802,1
1909,9,1909.66664,0.532517535,-0.02897993,1
1909,10,1909.74997,0.54711969,-0.029893184,1
1909,11,1909.8333,0.561350792,-0.029738858,1
1909,12,1909.91663,0.55809195,-0.023374879,1
1910,1,1910,0.567290161,-0.019224234,1
1910,2,1910.08333,0.602575482,-0.015135287,1
1910,3,1910.16666,0.597168134,-0.018368356,1
1910,4,1910.24999,0.63195425,-0.013988806,1
1910,5,1910.33332,0.628669286,-0.012676764,1
1910,6,1910.41665,0.670812468,-0.008507853,1
1910,7,1910.49998,0.721143444,-0.003993385,1
1910,8,1910.58331,0.688458191,-0.006375805,1
1910,9,1910.66664,0.671131318,-0.007212405,1
1910,10,1910.74997,0.595599506,-0.01149996,1
1910,11,1910.8333,0.578505072,-0.011647077,1
1910,12,1910.91663,0.606092804,-0.009178253,1
1911,1,1911,0.583781696,-0.011685429,1
1911,2,1911.08333,0.534002136,-0.013489925,1
1911,3,1911.16666,0.558745667,-0.012558746,1
1911,4,1911.24999,0.531967548,-0.012411957,1
1911,5,1911.33332,0.510000964,-0.014674184,1
1911,6,1911.41665,0.491567262,-0.016820091,1
1911,7,1911.49998,0.508009593,-0.016624047,1
1911,8,1911.58331,0.588770949,-0.012045942,1
1911,9,1911.66664,0.653926467,-0.006614905,1
1911,10,1911.74997,0.648556297,-0.007375866,1
1911,11,1911.8333,0.599292605,-0.011661564,1
1911,12,1911.91663,0.582334157,-0.012318846,1
1912,1,1912,0.591710353,-0.012642371,1
1912,2,1912.08333,0.611469502,-0.012273944,1
1912,3,1912.16666,0.593446652,-0.015743996,1
1912,4,1912.24999,0.584601343,-0.019598375,1
1912,5,1912.33332,0.575577501,-0.020086795,1
1912,6,1912.41665,0.556436846,-0.020606948,1
1912,7,1912.49998,0.54780086,-0.021336955,1
1912,8,1912.58331,0.524625404,-0.024470903,1
1912,9,1912.66664,0.519511571,-0.02559454,1
1912,10,1912.74997,0.514666323,-0.026022759,1
1912,11,1912.8333,0.516257014,-0.025407957,1
1912,12,1912.91663,0.532866755,-0.021773821,1
1913,1,1913,0.544873738,-0.021433487,1
1913,2,1913.08333,0.572240141,-0.017298779,1
1913,3,1913.16666,0.595853515,-0.015019101,1
1913,4,1913.24999,0.60345274,-0.014951903,1
1913,5,1913.33332,0.625047508,-0.011586446,1
1913,6,1913.41665,0.693517249,-0.005353853,1
1913,7,1913.49998,0.69465031,-0.006936182,1
1913,8,1913.58331,0.674227296,-0.007527498,1
1913,9,1913.66664,0.679733547,-0.00728968,1
1913,10,1913.74997,0.716166095,0.00283647,0
1913,11,1913.8333,0.758729446,0.00920541,0
1913,12,1913.91663,0.754475925,0.009567063,0
1914,1,1914,0.720411497,0.007509463,0
1914,2,1914.08333,0.702276728,0.010483776,0
1914,3,1914.16666,0.718520375,0.015713794,0
1914,4,1914.24999,0.733169495,0.018189305,0
1914,5,1914.33332,0.734252549,0.017482172,0
1914,6,1914.41665,0.736227974,0.01803583,0
1914,7,1914.49998,0.803160727,0.024114438,0
1914,8,1914.58331,0.819663238,0.024098603,0
1914,9,1914.66664,0.816332281,0.024177559,0
1914,10,1914.74997,0.805910586,0.024174964,0
1914,11,1914.8333,0.812056851,0.024179335,0
1914,12,1914.91663,0.843525983,0.029230135,0
1915,1,1915,0.825015956,0.027278481,0
1915,2,1915.08333,0.825554634,0.029134872,0
1915,3,1915.16666,0.794157173,0.026415407,0
1915,4,1915.24999,0.734094183,0.018222782,0
1915,5,1915.33332,0.771850619,0.021189175,0
1915,6,1915.41665,0.763419442,0.020130039,0
1915,7,1915.49998,0.771809508,0.020862357,0
1915,8,1915.58331,0.735194926,0.015982276,0
1915,9,1915.66664,0.701153143,0.011750915,0
1915,10,1915.74997,0.662026492,0.008692258,0
1915,11,1915.8333,0.640061493,0.007283436,0
1915,12,1915.91663,0.643397477,0.007152905,0
1916,1,1916,0.672603651,0.009274893,0
1916,2,1916.08333,0.692797242,0.010795656,0
1916,3,1916.16666,0.701731924,0.011116521,0
1916,4,1916.24999,0.721694814,0.012379692,0
1916,5,1916.33332,0.709221686,0.011823234,0
1916,6,1916.41665,0.706840508,0.016028909,0
1916,7,1916.49998,0.722065308,0.018514182,0
1916,8,1916.58331,0.722324735,0.01744553,0
1916,9,1916.66664,0.699761004,0.012447099,0
1916,10,1916.74997,0.68818949,0.015161032,0
1916,11,1916.8333,0.68579428,0.018584693,0
1916,12,1916.91663,0.735595497,0.024023476,0
1917,1,1917,0.76834929,0.026879958,0
1917,2,1917.08333,0.854401028,0.033756031,0
1917,3,1917.16666,0.820848743,0.029821831,0
1917,4,1917.24999,0.882962344,0.035039543,0
1917,5,1917.33332,0.929254398,0.041087755,0
1917,6,1917.41665,0.923541959,0.041210987,0
1917,7,1917.49998,0.9331826,0.044272575,0
1917,8,1917.58331,0.975297912,0.04759201,0
1917,9,1917.66664,1.043598673,0.053170734,0
1917,10,1917.74997,1.109893685,0.059562994,0
1917,11,1917.8333,1.193774979,0.069806365,0
1917,12,1917.91663,1.241013762,0.073818685,0
1918,1,1918,1.19913121,0.066687014,0
1918,2,1918.08333,1.171679879,0.063314213,0
1918,3,1918.16666,1.187233688,0.06600968,0
1918,4,1918.24999,1.212973187,0.067572577,0
1918,5,1918.33332,1.206008208,0.068874276,0
1918,6,1918.41665,1.218240776,0.073346941,0
1918,7,1918.49998,1.240643704,0.073945924,0
1918,8,1918.58331,1.253898613,0.07318971,0
1918,9,1918.66664,1.277996165,0.074326964,0
1918,10,1918.74997,1.257697121,0.070436911,0
1918,11,1918.8333,1.251357956,0.066919037,0
1918,12,1918.91663,1.285678283,0.062908839,0
1919,1,1919,1.290584261,0.063753472,0
1919,2,1919.08333,1.270112607,0.063421577,0
1919,3,1919.16666,1.242214797,0.060877449,0
1919,4,1919.24999,1.21784187,0.058086817,0
1919,5,1919.33332,1.153450807,0.045586621,0
1919,6,1919.41665,1.11739152,0.040736171,0
1919,7,1919.49998,1.10458006,0.037990035,0
1919,8,1919.58331,1.18041254,0.043844125,0
1919,9,1919.66664,1.161833278,0.029607144,0
1919,10,1919.74997,1.11902216,0.013728072,0
1919,11,1919.8333,1.159015373,0.01600967,0
1919,12,1919.91663,1.199901105,0.002948738,0
1920,1,1920,1.219739786,0.002702336,0
1920,2,1920.08333,1.304301556,0.009220202,0
1920,3,1920.16666,1.241882377,0.00343344,0
1920,4,1920.24999,1.274967678,-0.0180504,1
1920,5,1920.33332,1.348998576,-0.023277172,1
1920,6,1920.41665,1.376328189,-0.033470023,1
1920,7,1920.49998,1.366428991,-0.033774464,1
1920,8,1920.58331,1.376320268,-0.030827904,1
1920,9,1920.66664,1.320057283,-0.034194452,1
1920,10,1920.74997,1.308685382,-0.034722814,1
1920,11,1920.8333,1.348698044,-0.030674377,1
1920,12,1920.91663,1.417388822,-0.022983419,1
1921,1,1921,1.346704485,-0.027150395,1
1921,2,1921.08333,1.315861993,-0.026408327,1
1921,3,1921.16666,1.345006555,-0.024068339,1
1921,4,1921.24999,1.336057625,-0.024322923,1
1921,5,1921.33332,1.293427163,-0.026943202,1
1921,6,1921.41665,1.377826316,-0.019268987,1
1921,7,1921.49998,1.396263892,-0.018913027,1
1921,8,1921.58331,1.416671098,-0.017629043,1
1921,9,1921.66664,1.389924944,-0.019736137,1
1921,10,1921.74997,1.386742462,-0.020911959,1
1921,11,1921.8333,1.336361992,-0.02566952,1
1921,12,1921.91663,1.306843829,-0.028889081,1
1922,1,1922,1.291446106,-0.028611197,1
1922,2,1922.08333,1.280925845,-0.031097521,1
1922,3,1922.16666,1.226695691,-0.0351677,1
1922,4,1922.24999,1.16047599,-0.041453943,1
1922,5,1922.33332,1.115083192,-0.045696146,1
1922,6,1922.41665,1.119043594,-0.045251529,1
1922,7,1922.49998,1.113766536,-0.046544275,1
1922,8,1922.58331,1.057664222,-0.050878983,1
1922,9,1922.66664,1.024661329,-0.054048533,1
1922,10,1922.74997,1.005499066,-0.056865237,1
1922,11,1922.8333,1.057854296,-0.052247246,1
1922,12,1922.91663,1.060565341,-0.052676446,1
1923,1,1923,1.034680201,-0.054708395,1
1923,2,1923.08333,0.989108767,-0.059612159,1
1923,3,1923.16666,0.973972812,-0.061726863,1
1923,4,1923.24999,1.019578397,-0.058266634,1
1923,5,1923.33332,1.071775635,-0.053453177,1
1923,6,1923.41665,1.11858441,-0.049642387,1
1923,7,1923.49998,1.165906604,-0.046216458,1
1923,8,1923.58331,1.160836689,-0.047153678,1
1923,9,1923.66664,1.165303525,-0.048338525,1
1923,10,1923.74997,1.189044784,-0.047137456,1
1923,11,1923.8333,1.162926835,-0.050963981,1
1923,12,1923.91663,1.136342194,-0.055396804,1
1924,1,1924,1.108471734,-0.059678482,1
1924,2,1924.08333,1.104743043,-0.060819932,1
1924,3,1924.16666,1.122011937,-0.05920427,1
1924,4,1924.24999,1.142012604,-0.056996097,1
1924,5,1924.33332,1.149516185,-0.057188303,1
1924,6,1924.41665,1.135706864,-0.052984392,1
1924,7,1924.49998,1.098040452,-0.028384381,1
1924,8,1924.58331,1.063306923,-0.032625652,1
1924,9,1924.66664,1.084555549,-0.031895614,1
1924,10,1924.74997,1.105920932,-0.030658944,1
1924,11,1924.8333,1.056705762,-0.037540412,1
1924,12,1924.91663,1.015671937,-0.044413286,1
1925,1,1925,0.978240606,-0.049819459,1
1925,2,1925.08333,0.969064068,-0.050935128,1
1925,3,1925.16666,1.003702189,-0.034965432,1
1925,4,1925.24999,1.013121067,-0.008484302,1
1925,5,1925.33332,0.989705867,-0.011734288,1
1925,6,1925.41665,0.987786734,-0.013700168,1
1925,7,1925.49998,0.974227095,-0.016605377,1
1925,8,1925.58331,0.964570151,-0.018186975,1
1925,9,1925.66664,0.942798992,-0.020695981,1
1925,10,1925.74997,0.913973419,-0.024262817,1
1925,11,1925.8333,0.903601581,-0.027775797,1
1925,12,1925.91663,0.882698811,-0.029696619,1
1926,1,1926,0.87120743,-0.031625827,1
1926,2,1926.08333,0.869521656,-0.031922764,1
1926,3,1926.16666,0.939265134,-0.024280004,1
1926,4,1926.24999,0.976890354,-0.021313936,1
1926,5,1926.33332,0.965270914,-0.022197167,1
1926,6,1926.41665,0.916690812,-0.02760044,1
1926,7,1926.49998,0.86702925,-0.032491965,1
1926,8,1926.58331,0.824625824,-0.037188413,1
1926,9,1926.66664,0.81732361,-0.039186314,1
1926,10,1926.74997,0.846683049,-0.036739166,1
1926,11,1926.8333,0.840246778,-0.03863491,1
1926,12,1926.91663,0.815676462,-0.041617434,1
1927,1,1927,0.810798475,-0.041099012,1
1927,2,1927.08333,0.786926133,-0.044083295,1
1927,3,1927.16666,0.758001485,-0.037092107,1
1927,4,1927.24999,0.725740623,-0.0309312,1
1927,5,1927.33332,0.691149178,-0.030613847,1
1927,6,1927.41665,0.683181008,-0.026006845,1
1927,7,1927.49998,0.637924417,-0.025139602,1
1927,8,1927.58331,0.574255426,-0.030218287,1
1927,9,1927.66664,0.52187646,-0.035758283,1
1927,10,1927.74997,0.537713895,-0.034663084,1
1927,11,1927.8333,0.504629857,-0.03719288,1
1927,12,1927.91663,0.476351736,-0.039821241,1
1928,1,1928,0.467809239,-0.040623304,1
1928,2,1928.08333,0.464624523,-0.040031567,1
1928,3,1928.16666,0.403482076,-0.045877575,1
1928,4,1928.24999,0.330467104,-0.052596998,1
1928,5,1928.33332,0.298109584,-0.056329475,1
1928,6,1928.41665,0.335302121,-0.051936823,1
1928,7,1928.49998,0.321373991,-0.053372705,1
1928,8,1928.58331,0.283828175,-0.057444761,1
1928,9,1928.66664,0.219774234,-0.065240865,1
1928,10,1928.74997,0.189155253,-0.068135627,1
1928,11,1928.8333,0.120207973,-0.07595914,1
1928,12,1928.91663,0.104605245,-0.077241581,1
1929,1,1929,0.031011938,-0.085808344,1
1929,2,1929.08333,0.023596214,-0.08687526,1
1929,3,1929.16666,0.011894459,-0.08940056,1
1929,4,1929.24999,0.021494357,-0.089291174,1
1929,5,1929.33332,0.025276783,-0.091610604,1
1929,6,1929.41665,0.022347864,-0.0943314,1
1929,7,1929.49998,-0.03784573,-0.104675808,1
1929,8,1929.58331,-0.079653709,-0.111839296,1
1929,9,1929.66664,-0.107554906,-0.117147401,1
1929,10,1929.74997,0.018424697,-0.104949369,1
1929,11,1929.8333,0.337672356,-0.069278218,1
1929,12,1929.91663,0.307702483,-0.074575391,1
1930,1,1930,0.300170395,-0.076885461,1
1930,2,1930.08333,0.248807573,-0.085205678,1
1930,3,1930.16666,0.211942765,-0.090848582,1
1930,4,1930.24999,0.159324039,-0.097082346,1
1930,5,1930.33332,0.220359929,-0.086437538,1
1930,6,1930.41665,0.323106162,-0.062812799,1
1930,7,1930.49998,0.33784618,-0.061358603,1
1930,8,1930.58331,0.34649833,-0.060684321,1
1930,9,1930.66664,0.357355175,-0.061273155,1
1930,10,1930.74997,0.503234509,-0.046987431,1
1930,11,1930.8333,0.572520193,-0.040921396,1
1930,12,1930.91663,0.625866173,-0.035417266,1
1931,1,1931,0.583192036,-0.038540963,1
1931,2,1931.08333,0.499978006,-0.045812881,1
1931,3,1931.16666,0.468171708,-0.048263172,1
1931,4,1931.24999,0.555857858,-0.03986297,1
1931,5,1931.33332,0.641162125,-0.031336858,1
1931,6,1931.41665,0.654753733,-0.029038411,1
1931,7,1931.49998,0.616008377,-0.032748387,1
1931,8,1931.58331,0.640837503,-0.030606339,1
1931,9,1931.66664,0.790037007,-0.016148891,1
1931,10,1931.74997,0.921165092,-0.003242495,1
1931,11,1931.8333,0.888870136,-0.005093525,1
1931,12,1931.91663,1.087607069,0.014238039,0
1932,1,1932,1.079353927,0.015238893,0
1932,2,1932.08333,1.067951182,0.015951484,0
1932,3,1932.16666,1.068670065,0.015502255,0
1932,4,1932.24999,1.346004988,0.042606132,0
1932,5,1932.33332,1.472283715,0.055621465,0
1932,6,1932.41665,1.618014587,0.070097746,0
1932,7,1932.49998,1.579141518,0.065181182,0
1932,8,1932.58331,1.177113435,0.023425507,0
1932,9,1932.66664,1.085609196,0.013895715,0
1932,10,1932.74997,1.234899475,0.029500026,0
1932,11,1932.8333,1.246045581,0.030681998,0
1932,12,1932.91663,1.278832854,0.034389105,0
1933,1,1933,1.232434009,0.030437666,0
1933,2,1933.08333,1.350259487,0.04423467,0
1933,3,1933.16666,1.351224559,0.044665782,0
1933,4,1933.24999,1.251707526,0.033728775,0
1933,5,1933.33332,1.003074862,0.005606351,0
1933,6,1933.41665,0.853902959,-0.012182861,1
1933,7,1933.49998,0.811649225,-0.021084607,1
1933,8,1933.58331,0.873949891,-0.015400094,1
1933,9,1933.66664,0.883242878,-0.014479695,1
1933,10,1933.74997,0.988700147,-0.002629456,1
1933,11,1933.8333,0.965698962,-0.005425948,1
1933,12,1933.91663,0.94979581,-0.007820829,1
1934,1,1934,0.893692995,-0.014540374,1
1934,2,1934.08333,0.833292396,-0.023201072,1
1934,3,1934.16666,0.893001543,-0.016831225,1
1934,4,1934.24999,0.879322554,-0.016634978,1
1934,5,1934.33332,0.993517408,0.003449393,0
1934,6,1934.41665,0.994444184,0.006878379,0
1934,7,1934.49998,1.050245071,0.013079013,0
1934,8,1934.58331,1.096793943,0.019804543,0
1934,9,1934.66664,1.140487963,0.032162974,0
1934,10,1934.74997,1.132613845,0.033675621,0
1934,11,1934.8333,1.112868426,0.031317994,0
1934,12,1934.91663,1.103403749,0.038166512,0
1935,1,1935,1.126086266,0.045734323,0
1935,2,1935.08333,1.173084789,0.054025576,0
1935,3,1935.16666,1.240913452,0.062550765,0
1935,4,1935.24999,1.179377757,0.054627011,0
1935,5,1935.33332,1.105866537,0.046290439,0
1935,6,1935.41665,1.06828873,0.042262285,0
1935,7,1935.49998,1.020651747,0.036521494,0
1935,8,1935.58331,0.95765454,0.028948038,0
1935,9,1935.66664,0.939605419,0.026679849,0
1935,10,1935.74997,0.915266257,0.023805088,0
1935,11,1935.8333,0.838672499,0.014638005,0
1935,12,1935.91663,0.84055266,0.01800536,0
1936,1,1936,0.788350566,0.011569979,0
1936,2,1936.08333,0.734698608,0.006126762,0
1936,3,1936.16666,0.704228351,0.003513762,0
1936,4,1936.24999,0.701018075,0.005502504,0
1936,5,1936.33332,0.750458547,0.017335578,0
1936,6,1936.41665,0.715037025,0.012356681,0
1936,7,1936.49998,0.663634981,0.005346966,0
1936,8,1936.58331,0.650294609,0.002757354,0
1936,9,1936.66664,0.634384055,0.003674621,0
1936,10,1936.74997,0.5828642,-0.002696703,1
1936,11,1936.8333,0.555038778,-0.003380062,1
1936,12,1936.91663,0.572397882,0.002295732,0
1937,1,1937,0.545734579,0.002451436,0
1937,2,1937.08333,0.517460922,-0.00116099,1
1937,3,1937.16666,0.530232729,0.002124811,0
1937,4,1937.24999,0.603496623,0.012099392,0
1937,5,1937.33332,0.661735727,0.016677777,0
1937,6,1937.41665,0.705333129,0.020549613,0
1937,7,1937.49998,0.660109001,0.014730454,0
1937,8,1937.58331,0.655809008,0.013704691,0
1937,9,1937.66664,0.821469308,0.027884496,0
1937,10,1937.74997,0.985212177,0.041367603,0
1937,11,1937.8333,1.076330384,0.049373156,0
1937,12,1937.91663,1.091662495,0.050883133,0
1938,1,1938,1.057834135,0.048727017,0
1938,2,1938.08333,1.080410943,0.051030893,0
1938,3,1938.16666,1.156923838,0.057190749,0
1938,4,1938.24999,1.209699169,0.061098935,0
1938,5,1938.33332,1.200814464,0.060510014,0
1938,6,1938.41665,1.184101552,0.058606609,0
1938,7,1938.49998,1.004313529,0.042330226,0
1938,8,1938.58331,1.003647623,0.042034121,0
1938,9,1938.66664,1.05431219,0.046508431,0
1938,10,1938.74997,0.94094722,0.036921082,0
1938,11,1938.8333,0.943623389,0.03712683,0
1938,12,1938.91663,0.976401736,0.040153967,0
1939,1,1939,0.990798784,0.041955255,0
1939,2,1939.08333,0.995398876,0.043011803,0
1939,3,1939.16666,0.995185141,0.043377403,0
1939,4,1939.24999,1.121692602,0.056940119,0
1939,5,1939.33332,1.089454351,0.05370729,0
1939,6,1939.41665,1.071270505,0.052285748,0
1939,7,1939.49998,1.046370944,0.050185967,0
1939,8,1939.58331,1.060599998,0.052074835,0
1939,9,1939.66664,0.985064877,0.042048209,0
1939,10,1939.74997,0.967236718,0.041274363,0
1939,11,1939.8333,0.984837274,0.043492027,0
1939,12,1939.91663,1.01323124,0.046258872,0
1940,1,1940,1.011601912,0.04711502,0
1940,2,1940.08333,1.025932622,0.048166166,0
1940,3,1940.16666,1.038110969,0.049145184,0
1940,4,1940.24999,1.034992627,0.048540367,0
1940,5,1940.33332,1.195356696,0.065140457,0
1940,6,1940.41665,1.301188799,0.075515069,0
1940,7,1940.49998,1.27021945,0.072357978,0
1940,8,1940.58331,1.259062771,0.070476639,0
1940,9,1940.66664,1.228518261,0.066234877,0
1940,10,1940.74997,1.229865136,0.065593596,0
1940,11,1940.8333,1.218315166,0.063463515,0
1940,12,1940.91663,1.284427541,0.068791365,0
1941,1,1941,1.295247803,0.069026776,0
1941,2,1941.08333,1.372391456,0.076554272,0
1941,3,1941.16666,1.355167856,0.075567459,0
1941,4,1941.24999,1.372107473,0.079266759,0
1941,5,1941.33332,1.384567852,0.08183669,0
1941,6,1941.41665,1.355602221,0.084023737,0
1941,7,1941.49998,1.290315314,0.081751253,0
1941,8,1941.58331,1.294189312,0.083391522,0
1941,9,1941.66664,1.286268047,0.085712246,0
1941,10,1941.74997,1.327338896,0.091982559,0
1941,11,1941.8333,1.369622119,0.10054403,0
1941,12,1941.91663,1.426524864,0.110826837,0
1942,1,1942,1.408867222,0.109336697,0
1942,2,1942.08333,1.434946935,0.11364398,0
1942,3,1942.16666,1.507784259,0.120880317,0
1942,4,1942.24999,1.560247828,0.126608408,0
1942,5,1942.33332,1.563766893,0.12588027,0
1942,6,1942.41665,1.517834595,0.120515748,0
1942,7,1942.49998,1.491254957,0.123109351,0
1942,8,1942.58331,1.506673764,0.124099411,0
1942,9,1942.66664,1.494877843,0.123726918,0
1942,10,1942.74997,1.439188937,0.11783564,0
1942,11,1942.8333,1.432958387,0.116962927,0
1942,12,1942.91663,1.437107771,0.117082773,0
1943,1,1943,1.38347833,0.112281991,0
1943,2,1943.08333,1.329774151,0.107467808,0
1943,3,1943.16666,1.316786955,0.104766832,0
1943,4,1943.24999,1.299426994,0.102233439,0
1943,5,1943.33332,1.270853622,0.099122812,0
1943,6,1943.41665,1.25686738,0.098024577,0
1943,7,1943.49998,1.235398114,0.096626933,0
1943,8,1943.58331,1.284145798,0.102148564,0
1943,9,1943.66664,1.268575328,0.100684243,0
1943,10,1943.74997,1.281891103,0.102243339,0
1943,11,1943.8333,1.333231433,0.107688972,0
1943,12,1943.91663,1.322936537,0.107020417,0
1944,1,1944,1.294481198,0.104431137,0
1944,2,1944.08333,1.30357217,0.105899319,0
1944,3,1944.16666,1.283254135,0.10377871,0
1944,4,1944.24999,1.312583039,0.106405014,0
1944,5,1944.33332,1.302137053,0.105331319,0
1944,6,1944.41665,1.268219812,0.101172212,0
1944,7,1944.49998,1.254277114,0.099162319,0
1944,8,1944.58331,1.275583385,0.101461008,0
1944,9,1944.66664,1.293948571,0.104090155,0
1944,10,1944.74997,1.276263966,0.10219687,0
1944,11,1944.8333,1.289095058,0.103807235,0
1944,12,1944.91663,1.279429378,0.102188758,0
1945,1,1945,1.25650195,0.099659784,0
1945,2,1945.08333,1.229434212,0.096688173,0
1945,3,1945.16666,1.235284609,0.097702882,0
1945,4,1945.24999,1.21894432,0.095606832,0
1945,5,1945.33332,1.191280362,0.092113675,0
1945,6,1945.41665,1.193022973,0.090760035,0
1945,7,1945.49998,1.217362041,0.094228962,0
1945,8,1945.58331,1.222218245,0.094672023,0
1945,9,1945.66664,1.160721762,0.088301361,0
1945,10,1945.74997,1.12909727,0.086536,0
1945,11,1945.8333,1.105168735,0.083506183,0
1945,12,1945.91663,1.098280344,0.083711319,0
1946,1,1946,1.068160681,0.0817446,0
1946,2,1946.08333,1.063793558,0.083067013,0
1946,3,1946.16666,1.104589114,0.090815087,0
